EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,REGION_RATING_CLIENT,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,DAYS_EMPLOYED_PERC,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,DAYS_LAST_PHONE_CHANGE,CODE_GENDER,BURO_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,CLOSED_DAYS_CREDIT_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,NAME_INCOME_TYPE_Pensioner,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,ACTIVE_DAYS_CREDIT_MAX,OCCUPATION_TYPE_Laborers,BURO_DAYS_CREDIT_VAR,DAYS_REGISTRATION,CLOSED_DAYS_CREDIT_VAR,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,TARGET,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0.2669988297990393,0.7338145369642702,-64.2,0.0,0.75,1988.0,1648.0,2,0.0,0.11873272799052507,0,0,1437.0,1,454.0,4590.0,0,1,454.0,0.25,1,0,0,1,454.0,0,619851.9999999999,2072.0,633185.3333333333,0.75,0,120278,0,148500.0,706410.0,67203.0,67203.0
0.4721059732570919,0.3217352821966848,-30.75890410958904,0.6666666666666666,0.4,2528.0,1054.0,2,0.3333333333333333,0.0938808230159437,0,0,1075.0,1,194.0,3326.0,0,1,620.0,0.6,0,1,0,1,194.0,1,900706.7000000001,4908.0,1820232.0,0.3333333333333333,0,245616,0,270000.0,420588.0,33718.5,33718.5
0.7139087273638121,0.6246146584503397,-37.276712328767125,0.0,0.0,371.0,1372.0,1,0.0,0.10083786564750845,1,0,657.0,0,371.0,3949.0,0,1,0.0,1.0,0,1,0,1,371.0,0,0.0,7407.0,0.0,1.0,0,327290,0,180000.0,135000.0,7879.5,7879.5
0.4872503805072495,0.5352762504724826,-33.12876712328767,0.0,0.0,0.0,1121.0,2,0.0,0.09270592127026132,1,0,484.0,0,0.0,3681.0,0,1,0.0,0.0,0,1,0,1,0.0,0,0.0,5396.0,0.0,0.3333333333333333,1,295518,2,157500.0,601470.0,28935.0,28935.0
0.5994777378304426,0.7738956942145427,-58.00547945205479,0.0,1.0,2189.0,1648.0,3,0.0,0.11873272799052507,0,0,555.0,1,708.0,4599.0,0,1,708.0,0.0,1,0,0,0,0.0,0,328322.7,7418.0,328322.7,0.5,0,182133,0,121500.0,790830.0,45531.0,45531.0
0.2990828227027847,0.7713615919194317,-53.80821917808219,0.0,1.0,1366.0,947.0,2,0.0,0.048217922606924646,1,0,556.0,0,1365.0,2909.0,0,1,1365.0,0.0,0,1,0,1,0.0,0,0.5,5837.0,0.5,1.0,0,221644,0,112500.0,568908.0,27499.5,27499.5
0.5764374186656596,0.7421816117614419,-28.01095890410959,0.0,0.6666666666666666,2325.0,157.0,2,0.0,0.01535602503912363,1,0,-0.0,0,1204.0,2843.0,0,1,1763.0,0.3333333333333333,0,1,1,0,1204.0,0,314161.0,1218.0,157922.0,1.0,0,302286,1,103500.0,180000.0,9000.0,9000.0
0.5617453081645988,0.1393757800997895,-62.35068493150685,0.47368421052631576,0.6666666666666666,1705.0,1648.0,3,0.0,0.11873272799052507,0,0,582.0,1,236.0,4280.0,0,1,404.0,0.3333333333333333,1,0,0,0,236.0,0,391322.44444444444,10405.0,232177.0666666667,0.3157894736842105,1,325435,0,108000.0,167895.0,17941.5,17941.5
0.6202751086014865,0.524496446363472,-61.81643835616438,0.0,1.0,1964.0,1648.0,2,0.0,0.11873272799052507,0,0,657.0,1,509.0,3903.0,0,1,509.0,0.0,1,0,0,1,0.0,0,221470.83928571423,3700.0,221470.83928571423,1.0,0,115178,0,112500.0,544491.0,20133.0,20133.0
0.4701825889823444,0.6894791426446275,-48.68219178082192,0.5,1.0,2556.0,1191.0,2,0.0,0.06702684450447409,1,1,402.0,1,1079.0,1304.0,0,0,1079.0,0.0,0,1,0,0,0.0,0,1090764.5,2927.0,1090764.5,0.16666666666666666,0,438964,0,270000.0,1078200.0,38331.0,38331.0
0.6438404923326116,0.4489622731076524,-31.742465753424657,0.0,0.4,1062.0,3743.0,2,0.0,0.3230623165889867,1,0,312.0,1,182.0,3162.0,0,1,778.0,0.6,0,1,0,0,182.0,0,130514.8,3323.0,40328.0,0.8,0,346839,2,67500.0,202500.0,10125.0,10125.0
0.662512982842065,0.5352762504724826,-56.11506849315069,0.0,0.0,0.0,1648.0,2,0.0,0.11873272799052507,0,0,266.0,1,0.0,3477.0,0,1,0.0,0.0,1,0,0,0,0.0,0,0.0,9876.0,0.0,1.0,1,252583,0,148500.0,447453.0,24403.5,24403.5
0.5699643567445468,0.4418358231994413,-37.602739726027394,0.15789473684210525,0.6666666666666666,1532.0,2856.0,2,0.0,0.20808743169398908,1,1,425.0,1,340.0,3965.0,0,0,1083.0,0.3333333333333333,0,1,0,0,340.0,0,362419.0,684.0,100800.5,0.6842105263157895,0,252622,0,103500.0,58500.0,2983.5,2983.5
0.7085824432084993,0.5352762504724826,-45.556164383561644,0.0,0.0,0.0,1656.0,1,0.0,0.09959105123887418,1,1,336.0,1,0.0,121.0,0,0,0.0,0.0,0,1,0,1,0.0,0,0.0,987.0,0.0,1.0,0,319589,0,157500.0,485640.0,39069.0,39069.0
0.5773127951379281,0.5352762504724826,-35.66301369863014,0.2857142857142857,0.0,287.0,501.0,2,0.14285714285714285,0.038488130905738646,0,1,1629.0,0,287.0,4099.0,0,0,0.0,1.0,0,1,0,1,287.0,0,0.0,7060.0,0.0,0.42857142857142855,0,140698,2,360000.0,582723.0,66033.0,66033.0
0.7073436487904573,0.8027454758994178,-41.23287671232877,0.4166666666666667,1.0,1687.0,2968.0,1,0.0,0.1972093023255814,1,0,1819.0,1,1686.0,4040.0,0,1,1686.0,0.0,0,1,0,1,0.0,0,0.5,5810.0,0.5,0.5,0,147320,0,135000.0,834048.0,27693.0,27693.0
0.5796003435372323,0.5352762504724826,-27.23835616438356,0.16666666666666666,0.75,2234.0,1565.0,2,0.16666666666666666,0.15741299537316436,1,0,405.0,1,267.0,2621.0,0,1,1882.0,0.25,0,1,0,0,267.0,0,777778.9166666666,2886.0,41301.33333333333,0.16666666666666666,0,196140,0,90000.0,450000.0,22018.5,22018.5
0.5834796970183106,0.8555235867964663,-51.202739726027396,0.0,1.0,2656.0,9741.0,2,0.0,0.5212156883728396,1,0,861.0,1,1673.0,2171.0,0,1,1673.0,0.0,0,1,0,1,0.0,1,483144.5,9731.0,483144.5,1.0,0,377434,0,90000.0,301896.0,22702.5,22702.5
0.5437940127558781,0.7862666146611379,-46.90684931506849,0.0,0.5,489.0,2421.0,2,0.0,0.14140529174697739,0,0,-0.0,0,30.0,655.0,0,1,489.0,0.5,0,1,0,1,30.0,0,105340.5,9698.0,0.0,1.0,0,327455,0,216000.0,495000.0,17779.5,17779.5
0.1316230501112087,0.5352762504724826,-60.49041095890411,0.0,0.0,0.0,1648.0,2,0.0,0.11873272799052507,0,0,-0.0,1,0.0,4906.0,0,1,0.0,0.0,1,0,0,0,0.0,0,0.0,7822.0,0.0,0.0,0,448384,0,54000.0,314055.0,13963.5,13963.5
